Id,DocNo,ItemNo,Barcode,SystemQty,TransferQty,Variance,VarianceAdjustment,Remarks,ReceivedQty,TransferVariance,SenderLocation,ReceiverLocation,Country
18076,abc,G11114300003,4111143000034,0,2,2,-2,,2,0,411,404,JOR
18077,abc,G11114400001,4111144000019,0,2,2,-2,,2,0,411,404,JOR
18078,abc,G11114400002,4111144000026,0,2,2,-2,,2,0,411,404,JOR
18079,abc,G11114400003,4111144000033,0,4,4,-4,,4,0,411,404,JOR
18080,abc,G11114400004,4111144000040,0,3,3,-3,,3,0,411,404,JOR
18081,abc,G11114400005,4111144000057,0,3,3,-3,,3,0,411,404,JOR
18082,abc,G11114400006,4111144000064,0,4,4,-4,,4,0,411,404,JOR
18083,abc,G11114900001,4111149000014,0,2,2,-2,,2,0,411,404,JOR
18084,abc,G11114900002,4111149000021,1,2,1,-1,,2,0,411,404,JOR
18085,abc,G11114900003,4111149000038,2,2,,0,,2,0,411,404,JOR
18086,abc,G11115000001,4111150000010,1,2,1,-1,,2,0,411,404,JOR
18087,abc,G11115000002,4111150000027,0,3,3,-3,,3,0,411,404,JOR
18088,abc,G11115000003,4111150000034,0,1,1,-1,,1,0,411,404,JOR
18089,abc,G11115000004,4111150000041,0,3,3,-3,,3,0,411,404,JOR
18090,abc,G11115000005,4111150000058,1,1,,0,,1,0,411,404,JOR
18091,abc,G11115100002,4111151000026,0,2,2,-2,,2,0,411,404,JOR
18092,abc,G11115100003,4111151000033,4,1,,0,,1,0,411,404,JOR
18093,abc,G11115200001,4111152000018,1,2,1,-1,,2,0,411,404,JOR
18094,abc,G11115200002,4111152000025,4,1,,0,,1,0,411,404,JOR
18095,abc,G11115200004,4111152000049,0,3,3,-3,,3,0,411,404,JOR
18096,abc,G11115200005,4111152000056,1,1,,0,,1,0,411,404,JOR
18097,abc,G11116400002,4111164000020,3,2,,0,,2,0,411,404,JOR
18098,abc,G11116400003,4111164000037,3,1,,0,,1,0,411,404,JOR
18099,abc,G11116400004,4111164000044,4,1,,0,,1,0,411,404,JOR
18100,abc,G11116400005,4111164000051,4,2,,0,,2,0,411,404,JOR
18101,abc,G11116400006,4111164000068,4,1,,0,,1,0,411,404,JOR
18102,abc,G11116600001,4111166000011,1,3,2,-2,,3,0,411,404,JOR
18103,abc,G11116600002,4111166000028,3,1,,0,,1,0,411,404,JOR
18104,abc,G11116600003,4111166000035,4,1,,0,,1,0,411,404,JOR
18105,abc,G11116600005,4111166000059,4,2,,0,,2,0,411,404,JOR
18106,abc,G11116600006,4111166000066,2,2,,0,,2,0,411,404,JOR
18107,abc,G32044000001,4320440000016,0,1,1,-1,,1,0,411,404,JOR
18108,abc,G32044000002,4320440000023,0,2,2,-2,,2,0,411,404,JOR
18109,abc,G32044000003,4320440000030,0,2,2,-2,,2,0,411,404,JOR
18110,abc,G32044000004,4320440000047,0,3,3,-3,,3,0,411,404,JOR
18111,abc,G32044000005,4320440000054,0,3,3,-3,,3,0,411,404,JOR
18112,abc,G32049300001,4320493000018,0,2,2,-2,,2,0,411,404,JOR
18113,abc,G32049300002,4320493000025,0,2,2,-2,,2,0,411,404,JOR
18114,abc,G32049300003,4320493000032,0,1,1,-1,,1,0,411,404,JOR
18115,abc,G32049300004,4320493000049,0,1,1,-1,,1,0,411,404,JOR
18116,abc,G32049300005,4320493000056,0,1,1,-1,,1,0,411,404,JOR
18117,abc,G32061800004,4320618000046,3,1,,0,,1,0,411,404,JOR
18118,abc,G32062000004,4320620000041,0,1,1,-1,,1,0,411,404,JOR
18119,abc,G32062000005,4320620000058,1,1,,0,,1,0,411,404,JOR
18120,abc,G32062100001,4320621000019,0,5,5,-5,,5,0,411,404,JOR
18121,abc,G32062100002,4320621000026,0,1,1,-1,,1,0,411,404,JOR
18122,abc,G32063300001,4320633000014,0,2,2,-2,,2,0,411,404,JOR
18123,abc,G32063300002,4320633000021,0,3,3,-3,,3,0,411,404,JOR
18124,abc,G32063300003,4320633000038,1,2,1,-1,,2,0,411,404,JOR
18125,abc,G32063300004,4320633000045,1,2,1,-1,,2,0,411,404,JOR
18126,abc,G32063300005,4320633000052,0,1,1,-1,,1,0,411,404,JOR
18127,abc,G32063300006,4320633000069,0,1,1,-1,,1,0,411,404,JOR
18128,abc,G32063500001,4320635000012,0,2,2,-2,,2,0,411,404,JOR
18129,abc,G32063500002,4320635000029,0,3,3,-3,,3,0,411,404,JOR
18130,abc,G32063500003,4320635000036,1,2,1,-1,,2,0,411,404,JOR
18131,abc,G32063500004,4320635000043,0,2,2,-2,,2,0,411,404,JOR
18132,abc,G32063500005,4320635000050,0,1,1,-1,,1,0,411,404,JOR
18133,abc,G32064200002,4320642000029,0,1,1,-1,,1,0,411,404,JOR
18134,abc,G32064200003,4320642000036,0,2,2,-2,,2,0,411,404,JOR
18135,abc,G32064200005,4320642000050,0,2,2,-2,,2,0,411,404,JOR
18136,abc,G32064300001,4320643000011,0,3,3,-3,,3,0,411,404,JOR
18137,abc,G32064300002,4320643000028,0,3,3,-3,,3,0,411,404,JOR
18138,abc,G32064300003,4320643000035,0,1,1,-1,,1,0,411,404,JOR
18139,abc,G32064300004,4320643000042,0,2,2,-2,,2,0,411,404,JOR
18140,abc,G32064400003,4320644000034,1,1,,0,,1,0,411,404,JOR
18141,abc,G32064500002,4320645000026,1,1,,0,,1,0,411,404,JOR
18142,abc,G32064500003,4320645000033,0,1,1,-1,,1,0,411,404,JOR
18143,abc,G32064500004,4320645000040,0,1,1,-1,,1,0,411,404,JOR
18144,abc,G32067400001,4320674000011,0,1,1,-1,,1,0,411,404,JOR
18145,abc,G32067400002,4320674000028,0,2,2,-2,,2,0,411,404,JOR
18146,abc,G32067400003,4320674000035,0,2,2,-2,,2,0,411,404,JOR
18147,abc,G32067400004,4320674000042,0,2,2,-2,,2,0,411,404,JOR
18148,abc,G32067400005,4320674000059,0,3,3,-3,,3,0,411,404,JOR
18149,abc,G32067500001,4320675000010,0,3,3,-3,,3,0,411,404,JOR
18150,abc,G32067500002,4320675000027,0,3,3,-3,,3,0,411,404,JOR
18151,abc,G32067500003,4320675000034,0,2,2,-2,,2,0,411,404,JOR
18152,abc,G32067500004,4320675000041,0,2,2,-2,,2,0,411,404,JOR
18153,abc,G32067500006,4320675000065,0,1,1,-1,,1,0,411,404,JOR
18154,abc,G32068200001,4320682000010,0,1,1,-1,,1,0,411,404,JOR
18155,abc,G32068200002,4320682000027,0,1,1,-1,,1,0,411,404,JOR
18156,abc,G32068200003,4320682000034,0,2,2,-2,,2,0,411,404,JOR
18157,abc,G32068200004,4320682000041,0,2,2,-2,,2,0,411,404,JOR
18158,abc,G32068200005,4320682000058,0,3,3,-3,,3,0,411,404,JOR
18159,abc,G32068300001,4320683000019,1,3,2,-2,,3,0,411,404,JOR
18160,abc,G32068300002,4320683000026,0,3,3,-3,,3,0,411,404,JOR
18161,abc,G32068300003,4320683000033,0,1,1,-1,,1,0,411,404,JOR
18162,abc,G32068300005,4320683000057,0,1,1,-1,,1,0,411,404,JOR
18163,abc,G32071800003,4320718000038,0,1,1,-1,,1,0,411,404,JOR
18164,abc,G32071800004,4320718000045,0,2,2,-2,,2,0,411,404,JOR
18165,abc,G32072000005,4320720000057,0,1,1,-1,,1,0,411,404,JOR
18166,abc,G32072100001,4320721000018,0,2,2,-2,,2,0,411,404,JOR
18167,abc,G32072100002,4320721000025,0,2,2,-2,,2,0,411,404,JOR
18168,abc,G32072400001,4320724000015,0,1,1,-1,,1,0,411,404,JOR
18169,abc,G32072400002,4320724000022,0,1,1,-1,,1,0,411,404,JOR
18170,abc,G32072400003,4320724000039,0,1,1,-1,,1,0,411,404,JOR
18171,abc,G32072500002,4320725000021,0,1,1,-1,,1,0,411,404,JOR
18172,abc,G32072500003,4320725000038,0,2,2,-2,,2,0,411,404,JOR
18173,abc,G32072500004,4320725000045,0,1,1,-1,,1,0,411,404,JOR
18174,abc,G32073200002,4320732000021,0,1,1,-1,,1,0,411,404,JOR
18175,abc,G32073200004,4320732000045,0,3,3,-3,,3,0,411,404,JOR
18176,abc,G32073200005,4320732000052,0,1,1,-1,,1,0,411,404,JOR
18177,abc,G32073300001,4320733000013,0,4,4,-4,,4,0,411,404,JOR
18178,abc,G32073300002,4320733000020,0,5,5,-5,,5,0,411,404,JOR
18179,abc,G32073300003,4320733000037,0,1,1,-1,,1,0,411,404,JOR
18180,abc,G32073600001,4320736000010,0,1,1,-1,,1,0,411,404,JOR
18181,abc,G32073700001,4320737000019,0,3,3,-3,,3,0,411,404,JOR
18182,abc,G32073700002,4320737000026,0,2,2,-2,,2,0,411,404,JOR
18183,abc,G32073700004,4320737000040,0,1,1,-1,,1,0,411,404,JOR
18184,abc,G32073800001,4320738000018,0,1,1,-1,,1,0,411,404,JOR
18185,abc,G32073800002,4320738000025,0,1,1,-1,,1,0,411,404,JOR
18186,abc,G32073800005,4320738000056,0,1,1,-1,,1,0,411,404,JOR
18187,abc,G32073900003,4320739000031,0,2,2,-2,,2,0,411,404,JOR
18188,abc,G32074000001,4320740000013,0,1,1,-1,,1,0,411,404,JOR
18189,abc,G32074000002,4320740000020,0,1,1,-1,,1,0,411,404,JOR
18190,abc,G32074000003,4320740000037,0,1,1,-1,,1,0,411,404,JOR
18191,abc,G32074000004,4320740000044,0,2,2,-2,,2,0,411,404,JOR
18192,abc,G32074000005,4320740000051,0,2,2,-2,,2,0,411,404,JOR
18193,abc,G32074100001,4320741000012,0,3,3,-3,,3,0,411,404,JOR
18194,abc,G32074100002,4320741000029,0,3,3,-3,,3,0,411,404,JOR
18195,abc,G32074100003,4320741000036,0,2,2,-2,,2,0,411,404,JOR
18196,abc,G32074100004,4320741000043,0,1,1,-1,,1,0,411,404,JOR
18197,abc,G32074100005,4320741000050,0,1,1,-1,,1,0,411,404,JOR
18198,abc,G32074100006,4320741000067,0,1,1,-1,,1,0,411,404,JOR
18199,abc,G32079200001,4320792000016,0,1,1,-1,,1,0,411,404,JOR
18200,abc,G32079200002,4320792000023,0,3,3,-3,,3,0,411,404,JOR
18201,abc,G32079200004,4320792000047,0,1,1,-1,,1,0,411,404,JOR
18202,abc,G32079200005,4320792000054,0,3,3,-3,,3,0,411,404,JOR
18203,abc,G32079300001,4320793000015,0,2,2,-2,,2,0,411,404,JOR
18204,abc,G32079300003,4320793000039,0,1,1,-1,,1,0,411,404,JOR
18205,abc,G32079400002,4320794000021,0,1,1,-1,,1,0,411,404,JOR
18206,abc,G32079500002,4320795000020,0,1,1,-1,,1,0,411,404,JOR
18207,abc,G32083600002,4320836000026,0,1,1,-1,,1,0,411,404,JOR
18208,abc,G32083600004,4320836000040,0,2,2,-2,,2,0,411,404,JOR
18209,abc,G32083600005,4320836000057,0,3,3,-3,,3,0,411,404,JOR
18210,abc,G32083700001,4320837000018,0,3,3,-3,,3,0,411,404,JOR
18211,abc,G32083700002,4320837000025,0,3,3,-3,,3,0,411,404,JOR
18212,abc,G32083700004,4320837000049,0,1,1,-1,,1,0,411,404,JOR
18213,abc,G32083700005,4320837000056,0,1,1,-1,,1,0,411,404,JOR
18214,abc,G32083700006,4320837000063,0,1,1,-1,,1,0,411,404,JOR
18215,abc,G32083800001,4320838000017,0,1,1,-1,,1,0,411,404,JOR
18216,abc,G32083800005,4320838000055,2,3,1,-1,,3,0,411,404,JOR
18217,abc,G32083900001,4320839000016,2,1,,0,,1,0,411,404,JOR
18218,abc,G32083900003,4320839000030,1,1,,0,,1,0,411,404,JOR
18219,abc,G32083900005,4320839000054,1,1,,0,,1,0,411,404,JOR
18220,abc,G32083900006,4320839000061,1,1,,0,,1,0,411,404,JOR
18221,abc,G37002400001,4370024000017,6,2,,0,,2,0,411,404,JOR
18222,abc,G37002400002,4370024000024,3,7,4,-4,,7,0,411,404,JOR
18223,abc,G37002400003,4370024000031,5,3,,0,,3,0,411,404,JOR
18224,abc,G37002400004,4370024000048,3,1,,0,,1,0,411,404,JOR
18225,abc,G37002400005,4370024000055,0,1,1,-1,,1,0,411,404,JOR
18226,abc,G37002500001,4370025000016,0,4,4,-4,,4,0,411,404,JOR
18227,abc,G37002500002,4370025000023,1,4,3,-3,,4,0,411,404,JOR
18228,abc,G37002500003,4370025000030,2,3,1,-1,,3,0,411,404,JOR
18229,abc,G37002500004,4370025000047,1,2,1,-1,,2,0,411,404,JOR
18230,abc,G37002600001,4370026000015,0,1,1,-1,,1,0,411,404,JOR
18231,abc,G37002600002,4370026000022,6,1,,0,,1,0,411,404,JOR
18232,abc,G37002600003,4370026000039,11,1,,0,,1,0,411,404,JOR
18233,abc,G37002600004,4370026000046,2,3,1,-1,,3,0,411,404,JOR
18234,abc,G37002900003,4370029000036,8,1,,0,,1,0,411,404,JOR
18235,abc,G37003600002,4370036000029,0,1,1,-1,,1,0,411,404,JOR
18236,abc,G37003600003,4370036000036,8,1,,0,,1,0,411,404,JOR
18237,abc,G37004800001,4370048000017,4,1,,0,,1,0,411,404,JOR
18238,abc,G37004800003,4370048000031,2,2,,0,,2,0,411,404,JOR
18239,abc,G37005500002,4370055000024,2,4,2,-2,,4,0,411,404,JOR
18240,abc,G37005500004,4370055000048,1,2,1,-1,,2,0,411,404,JOR
18241,abc,G40006800002,4400068000022,0,1,1,-1,,1,0,411,404,JOR
18242,abc,G40007000001,4400070000010,0,1,1,-1,,1,0,411,404,JOR
18243,abc,G40007000002,4400070000027,0,1,1,-1,,1,0,411,404,JOR
18244,abc,G40007000003,4400070000034,0,1,1,-1,,1,0,411,404,JOR
18245,abc,G40007000005,4400070000058,0,1,1,-1,,1,0,411,404,JOR
18246,abc,G40007100001,4400071000019,0,1,1,-1,,1,0,411,404,JOR
18247,abc,G40007100004,4400071000040,0,1,1,-1,,1,0,411,404,JOR
18248,abc,G40007100005,4400071000057,0,1,1,-1,,1,0,411,404,JOR
18249,abc,G40007200001,4400072000018,0,1,1,-1,,1,0,411,404,JOR
18250,abc,G40010700006,4400107000068,0,1,1,-1,,1,0,411,404,JOR
18251,abc,G40010800001,4400108000012,0,1,1,-1,,1,0,411,404,JOR
18252,abc,G40010900004,4400109000042,0,2,2,-2,,2,0,411,404,JOR
18253,abc,G40010900005,4400109000059,0,2,2,-2,,2,0,411,404,JOR
18254,abc,G41001200004,4410012000046,2,1,,0,,1,0,411,404,JOR
18255,abc,G41003600001,4410036000015,0,1,1,-1,,1,0,411,404,JOR
18256,abc,G41003600003,4410036000039,0,3,3,-3,,3,0,411,404,JOR
18257,abc,G41003600005,4410036000053,0,1,1,-1,,1,0,411,404,JOR
18258,abc,G41003700002,4410037000021,0,1,1,-1,,1,0,411,404,JOR
18259,abc,G41003800001,4410038000013,0,1,1,-1,,1,0,411,404,JOR
18260,abc,G41003800002,4410038000020,0,2,2,-2,,2,0,411,404,JOR
18261,abc,G41003800003,4410038000037,0,1,1,-1,,1,0,411,404,JOR
18262,abc,G41003800004,4410038000044,0,2,2,-2,,2,0,411,404,JOR
18263,abc,G41003800005,4410038000051,0,3,3,-3,,3,0,411,404,JOR
18264,abc,G41003900003,4410039000036,0,1,1,-1,,1,0,411,404,JOR
18265,abc,G41003900004,4410039000043,0,1,1,-1,,1,0,411,404,JOR
18266,abc,G41003900005,4410039000050,0,1,1,-1,,1,0,411,404,JOR
18267,abc,G42016100002,4420161000026,0,1,1,-1,,1,0,411,404,JOR
18268,abc,G42016100004,4420161000040,1,2,1,-1,,2,0,411,404,JOR
18269,abc,G42016100005,4420161000057,1,1,,0,,1,0,411,404,JOR
18270,abc,G42016200002,4420162000025,0,1,1,-1,,1,0,411,404,JOR
18271,abc,G42016200003,4420162000032,1,2,1,-1,,2,0,411,404,JOR
18272,abc,G42016200004,4420162000049,2,1,,0,,1,0,411,404,JOR
18273,abc,G42016200006,4420162000063,1,1,,0,,1,0,411,404,JOR
18274,abc,G42016300002,4420163000024,0,1,1,-1,,1,0,411,404,JOR
18275,abc,G42016300003,4420163000031,0,2,2,-2,,2,0,411,404,JOR
18276,abc,G42016300004,4420163000048,0,2,2,-2,,2,0,411,404,JOR
18277,abc,G42016300005,4420163000055,0,2,2,-2,,2,0,411,404,JOR
18278,abc,G42016400002,4420164000023,0,2,2,-2,,2,0,411,404,JOR
18279,abc,G42016400003,4420164000030,0,1,1,-1,,1,0,411,404,JOR
18280,abc,G42016400004,4420164000047,0,2,2,-2,,2,0,411,404,JOR
18281,abc,G42016400005,4420164000054,0,1,1,-1,,1,0,411,404,JOR
18282,abc,G42016400006,4420164000061,0,1,1,-1,,1,0,411,404,JOR
18283,abc,G42016500002,4420165000022,0,1,1,-1,,1,0,411,404,JOR
18284,abc,G42016500003,4420165000039,0,2,2,-2,,2,0,411,404,JOR
18285,abc,G42016500004,4420165000046,0,4,4,-4,,4,0,411,404,JOR
18286,abc,G42016600001,4420166000014,0,1,1,-1,,1,0,411,404,JOR
18287,abc,G42016600003,4420166000038,0,1,1,-1,,1,0,411,404,JOR
18288,abc,G42016600004,4420166000045,1,1,,0,,1,0,411,404,JOR
18289,abc,G42016600005,4420166000052,0,2,2,-2,,2,0,411,404,JOR
18290,abc,,5150008000030,,1,,0,,1,0,411,404,JOR
18291,abc,M31219900001,6312199000018,6,5,,0,,5,0,411,404,JOR
18292,abc,M31220000001,6312200000013,9,8,,0,,8,0,411,404,JOR
18293,abc,M31223800001,6312238000016,0,3,3,-3,,3,0,411,404,JOR
18294,abc,M31223800002,6312238000023,2,2,,0,,2,0,411,404,JOR
18295,abc,M31223800003,6312238000030,0,1,1,-1,,1,0,411,404,JOR
18296,abc,M31257800001,6312578000011,1,1,,0,,1,0,411,404,JOR
18297,abc,M31257800002,6312578000028,1,1,,0,,1,0,411,404,JOR
18298,abc,M31257800003,6312578000035,3,2,,0,,2,0,411,404,JOR
18299,abc,M31257900001,6312579000010,2,1,,0,,1,0,411,404,JOR
18300,abc,M31257900002,6312579000027,0,1,1,-1,,1,0,411,404,JOR
18301,abc,M31257900003,6312579000034,2,3,1,-1,,3,0,411,404,JOR
18302,abc,M55005200002,6550052000021,5,1,,0,,1,0,411,404,JOR
18303,abc,M55005200003,6550052000038,7,1,,0,,1,0,411,404,JOR
18304,abc,M55005300001,6550053000013,0,1,1,-1,,1,0,411,404,JOR
18305,abc,M55005300003,6550053000037,0,1,1,-1,,1,0,411,404,JOR
18306,abc,M55005400001,6550054000012,0,1,1,-1,,1,0,411,404,JOR
18307,abc,M55005400003,6550054000036,0,2,2,-2,,2,0,411,404,JOR
18308,abc,M55006000002,6550060000020,4,2,,0,,2,0,411,404,JOR
18309,abc,M55006000003,6550060000037,2,1,,0,,1,0,411,404,JOR
